    0.103599586486816406E+02    0.122255159373129345E+02    0.409273305535316467E+02   -0.224005925655364990E+01   -0.155066548438253093E+01    0.278589425676968802E-01   -0.268876671791076660E+01   -0.154890500155812205E+01    0.330015493072511656E+00    0.981249552965164185E+01   -0.212439287054536052E+01   -0.737083625793457031E+01    0.371869051456451416E+01   -0.526962437500000000E+06   -0.541145671394782291E+01    1
    0.843633556365966797E+01    0.123343478352087459E+02    0.465866210460662842E+02   -0.158902382850646973E+01   -0.146254897980263721E+01    0.375826208693187835E+00   -0.196384698152542114E+01   -0.666952697594748400E+00    0.311122322786143712E+00    0.947944155335426331E+01   -0.112725141333626144E+01   -0.129663177132606506E+02    0.879469329118728638E+01   -0.521095218750000000E+06   -0.541658491907603512E+01    1
    0.119040040969848633E+02    0.123398739553696828E+02    0.405500943660736084E+02   -0.159258562326431274E+01   -0.204943428920990733E+01    0.142794184208882236E+01   -0.381786477565765381E+01   -0.135441081842481381E+00    0.417606997796867052E+00    0.734304898977279663E+01   -0.340725628076889109E+00   -0.125636495351791382E+02    0.839210271835327148E+01   -0.511296000000000000E+06   -0.542171312420424645E+01    1
    0.111165680885314941E+02    0.122085394539454910E+02    0.449111692309379578E+02   -0.217717468738555908E+01   -0.117759205377635645E+01    0.141113076520068459E+01   -0.248246103525161743E+01   -0.155588246447063838E+01    0.401810408004334541E+00    0.897030127048492432E+01   -0.644991184921140714E+00   -0.135388633608818054E+02    0.668033164739608765E+01   -0.445132562500000000E+06   -0.542684132933244712E+01    1
    0.682931518554687500E+01    0.122276308273019367E+02    0.448085012435913086E+02   -0.243408471345901489E+01   -0.112698111704411374E+01    0.141720822684564207E+00   -0.114762216806411743E+01   -0.153811816995662731E+01    0.165373159701477146E+00    0.830031076073646545E+01   -0.941301719769205292E+00   -0.904739415645599365E+01    0.991719728708267212E+01   -0.430745812500000000E+06   -0.543196953446064246E+01    1
    0.445562839508056641E+01    0.122767183645070759E+02    0.421759785413742065E+02   -0.323204779624938965E+01   -0.824106164200845370E+00    0.529038684922580771E+00   -0.154017257690429688E+01   -0.299701413047571918E+00    0.316301036565374449E+00    0.702616026997566223E+01   -0.636725367612403836E+00   -0.845835697650909424E+01    0.346973663568496704E+01   -0.426952500000000000E+06   -0.543709773958884846E+01    1
    0.105676097869873047E+02    0.123752797958563292E+02    0.453692955374717712E+02   -0.200797683000564575E+01   -0.194430448481380935E+01    0.858673433915785322E-01   -0.196535420417785645E+01   -0.195811683632559763E+01    0.123349811049737745E+00    0.967214331030845642E+01   -0.154350610548085143E+01   -0.120050615668296814E+02    0.683355152606964111E+01   -0.389299656250000000E+06   -0.544222594471706422E+01    1
    0.991263771057128906E+01    0.123920774773808944E+02    0.464739691019058228E+02   -0.148666018247604370E+01   -0.209889936238548813E+01    0.581072806366625533E-01   -0.142593675851821899E+01   -0.212810757011855500E+01    0.166778136541030797E+00    0.817394855618476868E+01   -0.205007323243461581E+01   -0.108061176538467407E+02    0.742873704433441162E+01   -0.330425406250000000E+06   -0.544735414984527111E+01    1
    0.476244735717773438E+01    0.122553874202845918E+02    0.445891525149345398E+02   -0.306629800796508789E+01   -0.450473904275584758E+00    0.286019299823178752E+00   -0.203926819562911987E+01   -0.485649348155448024E-02    0.369667673596487667E+00    0.955626782774925232E+01   -0.207479491255088799E+01   -0.895084363222122192E+01    0.931885790824890137E+01   -0.294160812500000000E+06   -0.545248235497346823E+01    1
    0.108859405517578125E+02    0.123681368297222321E+02    0.422728077769279480E+02   -0.180255806446075439E+01   -0.508878696835747490E+00    0.129190538709560032E+01   -0.169319707155227661E+01   -0.525341380853085127E+00    0.429302835727845000E+00    0.101379176974296570E+02   -0.154428243930321507E+01   -0.100083144307136536E+02    0.662837535142898560E+01   -0.238950500000000000E+06   -0.545761056010167600E+01    1
    0.732337951660156250E+01    0.122517973405861085E+02    0.460610290765762329E+02   -0.287242883443832397E+01   -0.410516678128448831E+00    0.568198097841149496E+00   -0.123021614551544189E+01    0.114015924990505724E+00    0.334887052197430091E+00    0.842336994409561157E+01   -0.609698828294779283E+00   -0.117396791577339172E+02    0.750654006004333496E+01   -0.236846578125000000E+06   -0.546273876522988733E+01    1
    0.920564794540405273E+01    0.122015513762935939E+02    0.467475484609603882E+02   -0.220678985118865967E+01   -0.204536069312518798E+01    0.115486028737940824E+00   -0.201520109176635742E+01   -0.194352017111888564E+01    0.250621605848440510E+00    0.848622018098831177E+01   -0.172581249845142359E+01   -0.935572105646133423E+01    0.452049875259399414E+01   -0.226624250000000000E+06   -0.546786697035809244E+01    1
    0.831338739395141602E+01    0.123790036044082967E+02    0.417719047069549561E+02   -0.131483000516891479E+01   -0.217930616097669194E+01    0.352696960046028174E+01   -0.181985706090927124E+01   -0.677794544284505918E+00    0.429726243280894149E+00    0.719120451807975769E+01   -0.946117665478038106E+00   -0.123139972090721130E+02    0.971233737468719482E+01   -0.197801812500000000E+06   -0.547299517548629577E+01    1
    0.709364461898803711E+01    0.123845700411125108E+02    0.446205192208290100E+02   -0.180014944076538086E+01   -0.671104244635513325E+00    0.646559085506503539E+00   -0.195313316583633423E+01   -0.468105697661526321E+00    0.330151987708538819E+00    0.948467823863029480E+01   -0.112128085649671583E+01   -0.781555396318435669E+01    0.740676933526992798E+01   -0.195856000000000000E+06   -0.547812338061449999E+01    1
    0.764927768707275391E+01    0.122959339538247718E+02    0.441285107135772705E+02   -0.250152599811553955E+01   -0.148049381678939795E+01    0.175904543679115989E-01   -0.174207639694213867E+01    0.261508897069738566E+00    0.431331801670298720E+00    0.732655495405197144E+01   -0.751155344153043636E+00   -0.123170717954635620E+02    0.437478154897689819E+01   -0.173743734375000000E+06   -0.548325158574270599E+01    1
    0.690277814865112305E+01    0.123719432144703205E+02    0.466381500959396362E+02   -0.366288816928863525E+01   -0.141315875814150971E+01    0.909929213080517219E+00   -0.244483357667922974E+01   -0.400997673110271791E+00    0.381492805922430733E+00    0.102886220812797546E+02   -0.102661219707509144E+01   -0.126516664028167725E+02    0.461324787139892578E+01   -0.170667578125000000E+06   -0.548837979087090311E+01    1
    0.102673931121826172E+02    0.122987805378143094E+02    0.468911561369895935E+02   -0.287328195571899414E+01   -0.212573231305431953E+01    0.384793886442336142E+00   -0.146463209390640259E+01   -0.575137939306959112E+00    0.359066963720817256E+00    0.856930306553840637E+01   -0.786646784976836599E-01   -0.967584604024887085E+01    0.774138271808624268E+01   -0.168144421875000000E+06   -0.549350799599910822E+01    1
    0.118667688369750977E+02    0.123425643634179210E+02    0.418851774930953979E+02   -0.306205296516418457E+01   -0.190615330328248866E+01    0.178575892881734233E+01   -0.369788402318954468E+01    0.317606465308616137E+00    0.219621826262690778E+00    0.713462236523628235E+01    0.128867037156947362E+00   -0.101215288043022156E+02    0.453004962205886841E+01   -0.164065375000000000E+06   -0.549863620112731599E+01    1
    0.107613615989685059E+02    0.122328535005057120E+02    0.447574303150177002E+02   -0.380164223909378052E+01   -0.479509744083852496E-01    0.591886119524834498E+00   -0.225020301342010498E+01   -0.800414962502017602E+00    0.414955997783854613E+00    0.814593410491943359E+01   -0.218009911264235701E+01   -0.131557992696762085E+02    0.660909962654113770E+01   -0.163843562500000000E+06   -0.550376440625551577E+01    1
    0.822533750534057617E+01    0.123268832784809206E+02    0.468265718817710876E+02   -0.208425670862197876E+01   -0.664059368868365141E+00    0.391342088361259000E+00   -0.199748027324676514E+01   -0.210337821045839668E+01    0.398143077276114088E+00    0.863747301697731018E+01   -0.992595453778807091E+00   -0.101982595324516296E+02    0.497301828861236572E+01   -0.159588375000000000E+06   -0.550889261138371911E+01    1
    0.432959032058715820E+01    0.122322193434528685E+02    0.457156857252120972E+02   -0.230391693115234375E+01   -0.189616643755595859E+01    0.225970567445832778E-01   -0.128816777467727661E+01   -0.189922465657505057E+01    0.151031733859212203E+00    0.102480172216892242E+02   -0.199931819090872231E+01   -0.849674111604690552E+01    0.616470402479171753E+01   -0.148158937500000000E+06   -0.551402081651191889E+01    1
    0.553169727325439453E+01    0.123037938081797620E+02    0.466730682849884033E+02   -0.212792468070983887E+01   -0.212490088784719333E+01    0.733270050551517616E+00   -0.172368645668029785E+01   -0.118872974216609606E+01    0.483027267519283043E+00    0.702297908067703247E+01   -0.174364474449948403E+00   -0.114351027607917786E+02    0.428028130531311035E+01   -0.146971703125000000E+06   -0.551914902164012933E+01    1
    0.106136612892150879E+02    0.123216634662973661E+02    0.409167457818984985E+02   -0.322858399152755737E+01    0.237806847325337856E+00    0.109472649660147539E+00   -0.110279315710067749E+01    0.824577596144493441E-02    0.262811327864187483E+00    0.816454935073852539E+01   -0.182060332355509846E+01   -0.137174543142318726E+02    0.706721717119216919E+01   -0.130055648437500000E+06   -0.552427722676833710E+01    1
    0.113606686592102051E+02    0.123844388394935550E+02    0.410255683660507202E+02   -0.140715324878692627E+01    0.671775125645623916E-02    0.138357344124143133E+01   -0.235779660940170288E+01   -0.151057715185604202E+01    0.361436105290665832E+00    0.837414902448654175E+01   -0.103392206792178332E+01   -0.950570362806320190E+01    0.829822623729705811E+01   -0.129455578125000000E+06   -0.552940543189653422E+01    1
    0.870431089401245117E+01    0.122082212846551101E+02    0.468841053247451782E+02   -0.341730922460556030E+01   -0.508437646297167589E+00    0.331327215734062430E-01   -0.227814519405364990E+01    0.343421443358735701E-01    0.197102285559839441E+00    0.100449943840503693E+02   -0.171024320945076891E+01   -0.886381268501281738E+01    0.354563248157501221E+01   -0.123391921875000000E+06   -0.553453363702473844E+01    1
    0.104379920959472656E+02    0.123971917298392214E+02    0.468161435723304749E+02   -0.310898447036743164E+01   -0.200854475103181684E+01    0.727198533926262325E+00   -0.198861575126647949E+01   -0.196846230744435324E+01    0.141424514198956963E+00    0.931389370560646057E+01   -0.290169687525670739E+00   -0.965660536289215088E+01    0.977488386631011963E+01   -0.120860218750000000E+06   -0.553966184215294799E+01    1
    0.649752044677734375E+01    0.122077431008879671E+02    0.442685965299606323E+02   -0.239210653305053711E+01   -0.256679149109841021E+00    0.221519976390461032E+00   -0.120097684860229492E+01    0.220949139477065515E+00    0.259555817546115009E+00    0.923760858178138733E+01   -0.115995893096266123E+00   -0.136210986375808716E+02    0.597244662046432495E+01   -0.115736609375000000E+06   -0.554479004728116021E+01    1
    0.105188555717468262E+02    0.122169268327455143E+02    0.459263101220130920E+02   -0.334455430507659912E+01   -0.155836155282821487E+01    0.523014046235279056E-01   -0.286792236566543579E+01   -0.200095685309770310E+01    0.193378473470440237E+00    0.956778928637504578E+01    0.194817307999883838E+00   -0.887317913770675659E+01    0.959812456369400024E+01   -0.105771187500000000E+06   -0.554991825240937153E+01    1
    0.922383832931518555E+01    0.122792034585917236E+02    0.444371517896652222E+02   -0.169776540994644165E+01   -0.190764537446500704E+01    0.440822836064784729E+00   -0.104765820503234863E+01   -0.181361606515954144E+01    0.402608371143756916E+00    0.782370710372924805E+01    0.203102177337607159E+00   -0.913741207122802734E+01    0.909584128856658936E+01   -0.964253437500000000E+05   -0.555504645753757753E+01    1
    0.116637973785400391E+02    0.123996895673847689E+02    0.458213381767272949E+02   -0.167554223537445068E+01   -0.512352860916521990E+00    0.436120454902240340E+01   -0.192256081104278564E+01   -0.538400103141713160E+00    0.167286850261364695E+00    0.898926615715026855E+01   -0.533430356684657880E+00   -0.930534732341766357E+01    0.353164726495742798E+01   -0.951680625000000000E+05   -0.556017466266578442E+01    1
    0.497843551635742188E+01    0.122964919123724030E+02    0.469367980360984802E+02   -0.265463972091674805E+01    0.363712518658575235E+00    0.365581376301394423E+01   -0.360762393474578857E+01    0.383651846309961186E+00    0.482870125834382602E+00    0.811347112059593201E+01   -0.199237699863821849E+01   -0.750951015949249268E+01    0.821902549266815186E+01   -0.857822500000000000E+05   -0.556530286779398420E+01    1
    0.100325741767883301E+02    0.122272984244359577E+02    0.407240949273109436E+02   -0.396304076910018921E+01   -0.212554030264767846E+01    0.268184757891818358E-02   -0.151996660232543945E+01   -0.708892326584299681E+00    0.213609267348016552E+00    0.103895998597145081E+02   -0.154689009487364970E+01   -0.131071562170982361E+02    0.608944070339202881E+01   -0.813208046875000000E+05   -0.557043107292217776E+01    1
    0.866617250442504883E+01    0.123400630807271909E+02    0.422900386452674866E+02   -0.196048903465270996E+01   -0.110863335265035801E+01    0.582434790760349763E+00   -0.115118896961212158E+01   -0.174583034770413725E+01    0.335272980349984095E+00    0.918167021870613098E+01    0.115770148864457134E+00   -0.135999950170516968E+02    0.980847442150115967E+01   -0.790874140625000000E+05   -0.557555927805038465E+01    1
    0.648766183853149414E+01    0.122975667023019923E+02    0.449205761551856995E+02   -0.200494915246963501E+01   -0.207422734239478679E+01    0.151344183337548122E-01   -0.189733785390853882E+01   -0.838759704160775499E+00    0.156011868804649012E+00    0.771326628327369690E+01   -0.188204146310563480E+01   -0.124893053770065308E+02    0.403823137283325195E+01   -0.787973281250000000E+05   -0.558068748317859864E+01    1
    0.632450532913208008E+01    0.123368071324277366E+02    0.444482806324958801E+02   -0.371260398626327515E+01   -0.105586272501662215E+01    0.228175138145618117E+01   -0.114981943368911743E+01   -0.191490705617153445E+01    0.219305897804700223E+00    0.834572756290435791E+01   -0.106036686589631035E+01   -0.924583244323730469E+01    0.747534608840942383E+01   -0.761831406250000000E+05   -0.558581568830680908E+01    1
    0.962277650833129883E+01    0.123345942644170918E+02    0.402843089103698730E+02   -0.248519527912139893E+01   -0.466048443304657667E+00    0.171562703306801656E+01   -0.181202232837677002E+01   -0.132305132725482189E+01    0.443002248022696943E+00    0.755605098605155945E+01   -0.378602079749289722E+00   -0.722102725505828857E+01    0.906029433012008667E+01   -0.577135898437500000E+05   -0.559094389343500531E+01    1
    0.509152841567993164E+01    0.123517290575700827E+02    0.411326177120208740E+02   -0.393817901611328125E+01    0.308091954480747887E+00    0.331987227962583925E-01   -0.120645391941070557E+01   -0.999383460545656632E+00    0.276866317626586866E+00    0.724784570932388306E+01   -0.114300307824797720E+01   -0.126154531240463257E+02    0.341776657104492188E+01   -0.570796289062500000E+05   -0.559607209856320509E+01    1
    0.707405185699462891E+01    0.123830382032026591E+02    0.434258949160575867E+02   -0.143586915731430054E+01   -0.110466556352374567E+00    0.352972090629023816E+01   -0.225511056184768677E+01    0.938748236914630496E-01    0.413975215278658215E+00    0.764787864685058594E+01   -0.598115194671021477E+00   -0.123452074527740479E+02    0.485593992471694946E+01   -0.563958125000000000E+05   -0.560120030369140753E+01    1
    0.475053024291992188E+01    0.122295268730858879E+02    0.432181882262229919E+02   -0.242091453075408936E+01   -0.105355457086285931E+01    0.230228644054639692E+00   -0.184613448381423950E+01   -0.668320171225257553E+00    0.163653994859553897E+00    0.800491055846214294E+01   -0.733130815813845871E+00   -0.127240065932273865E+02    0.432349866628646851E+01   -0.491673164062500000E+05   -0.560632850881961264E+01    1
    0.732371377944946289E+01    0.122314607439413408E+02    0.441028200387954712E+02   -0.140683639049530029E+01    0.866779203142140631E-01    0.417016901243235072E+01   -0.115081310272216797E+01    0.330423121208887949E+00    0.282871652458341227E+00    0.797402659058570862E+01   -0.894548169294564488E-01   -0.909383964538574219E+01    0.878450113534927368E+01   -0.476787539062500000E+05   -0.561145671394782575E+01    1
    0.771960544586181641E+01    0.122787736975918165E+02    0.466598015427589417E+02   -0.266059154272079468E+01   -0.109486842259493145E+01    0.521201241885686173E+00   -0.271724694967269897E+01   -0.161598296152593157E+01    0.464744734895435219E+00    0.733466073870658875E+01   -0.224609328817945375E+00   -0.860869461297988892E+01    0.328124141693115234E+01   -0.476430312500000000E+05   -0.561658491907602464E+01    1
    0.479287290573120117E+01    0.123280291766839127E+02    0.459501662254333496E+02   -0.355556493997573853E+01   -0.433395206241783626E+00    0.272867443095397788E+00   -0.142180669307708740E+01   -0.103048651189615725E+01    0.280782152038879129E+00    0.850732630491256714E+01   -0.123575199123737978E+01   -0.718631935119628906E+01    0.936659514904022217E+01   -0.468151328125000000E+05   -0.562171312420422886E+01    1
    0.668778467178344727E+01    0.123111742747549329E+02    0.448298406004905701E+02   -0.145604223012924194E+01    0.107779538562700949E+00    0.405575791469335822E+01   -0.229751235246658325E+01   -0.151218014407529466E+00    0.112336589350042537E+00    0.727196341753005981E+01   -0.683207082667238730E+00   -0.734071582555770874E+01    0.850810211896896362E+01   -0.464735585937500000E+05   -0.562684132933244108E+01    1
    0.688291406631469727E+01    0.122855338830622145E+02    0.450186095237731934E+02   -0.147108709812164307E+01   -0.669632164851265088E+00    0.421638428757734562E+01   -0.117334008216857910E+01   -0.121781660676082559E+01    0.344814062696642942E+00    0.832002019882202148E+01    0.387574846411782303E-01   -0.101434618830680847E+02    0.903024065494537354E+01   -0.457293828125000000E+05   -0.563196953446065152E+01    1
    0.401595354080200195E+01    0.122662307465257641E+02    0.458060036301612854E+02   -0.326621198654174805E+01   -0.350436482415585004E+00    0.140908937501585896E+00   -0.117291218042373657E+01   -0.768128079435349775E+00    0.470905017961170458E+00    0.812389588356018066E+01   -0.153619463484546603E+01   -0.868968904018402100E+01    0.648179572820663452E+01   -0.453653398437500000E+05   -0.563709773958885751E+01    1
    0.843850994110107422E+01    0.122150486564170251E+02    0.463894382119178772E+02   -0.365463393926620483E+01   -0.992012213578842506E+00    0.461419128307265485E-02   -0.357917124032974243E+01    0.673674693618995235E-01    0.191291285711186809E+00    0.102040213048458099E+02   -0.193948245788774809E+01   -0.848176831007003784E+01    0.962963020801544189E+01   -0.406718203125000000E+05   -0.564222594471705818E+01    1
